Site,End_Date,Period,StatVar,value
dcid:geoId/44,2020-10-08,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,27155
dcid:geoId/45,2020-10-07,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,316684
dcid:geoId/46,2020-10-04,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/47,2020-10-07,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,454269
dcid:geoId/48,2020-10-05,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1447242
dcid:geoId/49,2020-10-07,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,109937
dcid:geoId/51,2020-10-05,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,196882
dcid:geoId/50,2020-10-08,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,0
dcid:geoId/53,2020-10-08,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,91179
dcid:geoId/55,2020-10-06,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,113257
dcid:geoId/54,2020-10-08,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,20302
dcid:geoId/56,2020-10-07,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,3956
dcid:country/USA,2020-10-08,P18D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,21176219
dcid:geoId/02,2020-10-21,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,5834
dcid:geoId/01,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,486468
dcid:geoId/05,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,213534
dcid:geoId/04,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,177140
dcid:geoId/06,2020-10-13,P5D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1135314
dcid:geoId/08,2020-10-19,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,155978
dcid:geoId/09,2020-10-13,P5D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,47276
dcid:geoId/11,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,34156
dcid:geoId/10,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,47000
dcid:geoId/12,2020-10-09,P1D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1237948
dcid:geoId/13,2020-10-13,P7D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,635355
dcid:geoId/15,2020-10-22,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,7821
dcid:geoId/19,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,290696
dcid:geoId/16,2020-10-21,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,44558
dcid:geoId/17,2020-10-13,P6D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,530810
dcid:geoId/18,2020-10-20,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,150670
dcid:geoId/20,2020-10-22,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,150093
dcid:geoId/21,2020-10-16,P9D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,86584
dcid:geoId/22,2020-10-19,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,343242
dcid:geoId/25,2020-10-13,P4D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,102453
dcid:geoId/24,2020-10-21,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,496484
dcid:geoId/23,2020-10-22,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,2133
dcid:geoId/26,2020-10-16,P10D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,195167
dcid:geoId/27,2020-10-22,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,296266
dcid:geoId/29,2020-10-15,P8D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,266136
dcid:geoId/28,2020-10-20,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,280944
dcid:geoId/30,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,16355
dcid:geoId/37,2020-10-19,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,208190
dcid:geoId/38,2020-10-16,P10D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/31,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,163809
dcid:geoId/33,2020-10-15,P6D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,4165
dcid:geoId/34,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,889961
dcid:geoId/35,2020-10-20,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,68213
dcid:geoId/32,2020-10-16,P10D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,187062
dcid:geoId/36,2020-10-21,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,3672574
dcid:geoId/39,2020-10-22,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,109434
dcid:geoId/40,2020-10-14,P7D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,199041
dcid:geoId/41,2020-10-19,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,35513
dcid:geoId/42,2020-10-21,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1073180
dcid:geoId/72,2020-10-13,P8D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,55546
dcid:geoId/44,2020-10-22,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,15110
dcid:geoId/45,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,286452
dcid:geoId/46,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/47,2020-10-15,P8D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,498167
dcid:geoId/48,2020-10-19,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,2272643
dcid:geoId/49,2020-10-21,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,191857
dcid:geoId/51,2020-10-21,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,202772
dcid:geoId/50,2020-10-22,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,0
dcid:geoId/53,2020-10-21,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,66378
dcid:geoId/55,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,197043
dcid:geoId/54,2020-10-22,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,23595
dcid:geoId/56,2020-10-21,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,2676
dcid:country/USA,2020-10-22,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,22285605
dcid:geoId/02,2020-11-13,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,27177
dcid:geoId/01,2020-11-09,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,368256
dcid:geoId/05,2020-11-06,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,154020
dcid:geoId/04,2020-11-10,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,561292
dcid:geoId/06,2020-11-12,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1992672
dcid:geoId/08,2020-11-13,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,185293
dcid:geoId/09,2020-11-14,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,74853
dcid:geoId/11,2020-11-11,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,47710
dcid:geoId/10,2020-11-09,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,73301
dcid:geoId/12,2020-11-04,P8D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1240008
dcid:geoId/13,2020-11-13,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1030778
dcid:geoId/15,2020-11-15,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,23606
dcid:geoId/19,2020-11-13,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,293515
dcid:geoId/16,2020-11-13,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,70719
dcid:geoId/17,2020-11-07,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1393697
dcid:geoId/18,2020-11-11,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,282091
dcid:geoId/20,2020-11-15,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,121296
dcid:geoId/21,2020-11-10,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,261084
dcid:geoId/22,2020-11-14,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,349305
dcid:geoId/25,2020-11-11,P9D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,169389
dcid:geoId/24,2020-11-11,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,318182
dcid:geoId/23,2020-11-13,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,4398
dcid:geoId/26,2020-11-13,P18D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,640266
dcid:geoId/27,2020-11-13,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,375308
dcid:geoId/29,2020-11-10,P8D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,263091
dcid:geoId/28,2020-11-09,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,278254
dcid:geoId/30,2020-11-13,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,51878
dcid:geoId/37,2020-11-10,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,598166
dcid:geoId/38,2020-11-09,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/31,2020-11-14,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,182476
dcid:geoId/33,2020-11-07,P5D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,5106
dcid:geoId/34,2020-11-11,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,891737
dcid:geoId/35,2020-11-15,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,118850
dcid:geoId/32,2020-11-09,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,191739
dcid:geoId/36,2020-11-15,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,2099174
dcid:geoId/39,2020-11-10,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,679886
dcid:geoId/40,2020-11-13,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,178275
dcid:geoId/41,2020-11-13,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,48167
dcid:geoId/42,2020-11-09,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,633163
dcid:geoId/72,2020-11-14,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,87722
dcid:geoId/44,2020-11-13,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,21978
dcid:geoId/45,2020-11-11,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,343941
dcid:geoId/46,2020-11-10,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,34053
dcid:geoId/47,2020-11-10,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,581970
dcid:geoId/48,2020-11-11,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,3220740
dcid:geoId/49,2020-11-09,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,128514
dcid:geoId/51,2020-11-11,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,174165
dcid:geoId/50,2020-11-13,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,250
dcid:geoId/53,2020-11-13,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,178711
dcid:geoId/55,2020-11-10,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,707275
dcid:geoId/54,2020-11-15,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,55420
dcid:geoId/56,2020-11-10,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,13731
dcid:country/USA,2020-11-15,P21D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,25189586
dcid:geoId/02,2020-11-28,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,31608
dcid:geoId/01,2020-11-24,P10D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,347825
dcid:geoId/05,2020-11-25,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,186917
dcid:geoId/04,2020-11-25,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,657851
dcid:geoId/06,2020-11-20,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,2384159
dcid:geoId/08,2020-11-27,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,261070
dcid:geoId/09,2020-11-28,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,117473
dcid:geoId/11,2020-11-23,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,63864
dcid:geoId/10,2020-11-27,P17D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,56685
dcid:geoId/12,2020-11-20,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1783799
dcid:geoId/13,2020-11-23,P8D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,833066
dcid:geoId/15,2020-11-25,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,19055
dcid:geoId/19,2020-11-27,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,345201
dcid:geoId/16,2020-11-27,P10D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,162198
dcid:geoId/17,2020-11-25,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1877067
dcid:geoId/18,2020-11-25,P13D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,251558
dcid:geoId/20,2020-11-28,P19D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,185871
dcid:geoId/21,2020-11-25,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,260196
dcid:geoId/22,2020-11-26,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,322722
dcid:geoId/25,2020-11-28,P12D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,224713
dcid:geoId/24,2020-11-26,P14D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,450858
dcid:geoId/23,2020-11-27,P11D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,1333
dcid:geoId/26,2020-11-25,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,644249
dcid:geoId/27,2020-11-27,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,510175
dcid:geoId/29,2020-11-25,P16D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,495731
dcid:geoId/28,2020-11-24,P15D,dcs:LowerConfidenceIntervalLimit_EstimatedCumulativeCount_MedicalConditionIncident_COVID_19_Seroprevalence,348191
