Site,End_Date,Period,StatVar,value
dcid:geoId/13,2020-08-11,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.43
dcid:geoId/15,2020-08-11,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/19,2020-08-13,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,17.01
dcid:geoId/16,2020-08-11,P7D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.31
dcid:geoId/17,2020-08-10,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.32
dcid:geoId/18,2020-08-11,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.46
dcid:geoId/20,2020-08-08,P10D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.46
dcid:geoId/21,2020-08-13,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.39
dcid:geoId/22,2020-08-13,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,13.74
dcid:geoId/25,2020-08-10,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.43
dcid:geoId/24,2020-08-11,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,11.83
dcid:geoId/23,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.01
dcid:geoId/26,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.67
dcid:geoId/27,2020-08-13,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.68
dcid:geoId/29,2020-08-10,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.19
dcid:geoId/28,2020-08-13,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,17.18
dcid:geoId/30,2020-08-10,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.37
dcid:geoId/37,2020-08-10,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.2
dcid:geoId/38,2020-08-12,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/31,2020-08-13,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.34
dcid:geoId/33,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.39
dcid:geoId/34,2020-08-11,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,17.84
dcid:geoId/35,2020-08-13,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.11
dcid:geoId/32,2020-08-02,P3D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.86
dcid:geoId/36,2020-08-11,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,29.17
dcid:geoId/39,2020-08-11,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.76
dcid:geoId/40,2020-08-04,P7D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.03
dcid:geoId/41,2020-08-11,P6D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.0
dcid:geoId/42,2020-08-11,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,22.51
dcid:geoId/72,2020-08-07,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.69
dcid:geoId/44,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.7
dcid:geoId/45,2020-08-13,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.88
dcid:geoId/46,2020-08-12,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/47,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.66
dcid:geoId/48,2020-08-05,P7D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.31
dcid:geoId/49,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.5
dcid:geoId/51,2020-08-11,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,10.71
dcid:geoId/50,2020-08-11,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.67
dcid:geoId/53,2020-08-11,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.2
dcid:geoId/55,2020-08-13,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.4
dcid:geoId/54,2020-08-13,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.55
dcid:geoId/56,2020-08-11,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:country/USA,2020-08-13,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.44
dcid:geoId/02,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.2
dcid:geoId/01,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.28
dcid:geoId/05,2020-08-25,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.36
dcid:geoId/04,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.01
dcid:geoId/06,2020-08-19,P6D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.05
dcid:geoId/08,2020-08-25,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.11
dcid:geoId/09,2020-08-24,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.26
dcid:geoId/11,2020-08-27,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,11.64
dcid:geoId/10,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,10.62
dcid:geoId/12,2020-08-14,P1D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.34
dcid:geoId/13,2020-08-26,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.32
dcid:geoId/15,2020-08-26,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/19,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,14.88
dcid:geoId/16,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.73
dcid:geoId/17,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.08
dcid:geoId/18,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.18
dcid:geoId/20,2020-08-25,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.04
dcid:geoId/21,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.81
dcid:geoId/22,2020-08-25,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,17.57
dcid:geoId/25,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.97
dcid:geoId/24,2020-08-26,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.98
dcid:geoId/23,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.82
dcid:geoId/26,2020-08-25,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.52
dcid:geoId/27,2020-08-27,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.68
dcid:geoId/29,2020-08-21,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.23
dcid:geoId/28,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,19.81
dcid:geoId/30,2020-08-24,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.93
dcid:geoId/37,2020-08-27,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.43
dcid:geoId/38,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.99
dcid:geoId/31,2020-08-25,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,10.44
dcid:geoId/33,2020-08-25,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.3
dcid:geoId/34,2020-08-26,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,16.23
dcid:geoId/35,2020-08-27,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.47
dcid:geoId/32,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.36
dcid:geoId/36,2020-08-26,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,24.14
dcid:geoId/39,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.22
dcid:geoId/40,2020-08-18,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.79
dcid:geoId/41,2020-08-27,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.18
dcid:geoId/42,2020-08-26,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.24
dcid:geoId/72,2020-08-17,P7D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.54
dcid:geoId/44,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.53
dcid:geoId/45,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.01
dcid:geoId/46,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/47,2020-08-26,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.67
dcid:geoId/48,2020-08-24,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.76
dcid:geoId/49,2020-08-25,P10D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.09
dcid:geoId/51,2020-08-26,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,12.57
dcid:geoId/50,2020-08-27,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.6
dcid:geoId/53,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.95
dcid:geoId/55,2020-08-27,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.81
dcid:geoId/54,2020-08-27,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.49
dcid:geoId/56,2020-08-24,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:country/USA,2020-08-27,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.41
dcid:geoId/02,2020-09-09,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.5
dcid:geoId/01,2020-09-08,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,16.73
dcid:geoId/05,2020-09-08,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.74
dcid:geoId/04,2020-09-09,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.56
dcid:geoId/06,2020-09-09,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.83
dcid:geoId/08,2020-09-04,P11D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.25
dcid:geoId/09,2020-09-04,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.9
dcid:geoId/11,2020-09-10,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.19
dcid:geoId/10,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.77
dcid:geoId/12,2020-09-09,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.7
dcid:geoId/13,2020-09-10,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,12.51
dcid:geoId/15,2020-09-09,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/19,2020-09-10,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,12.85
dcid:geoId/16,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.61
dcid:geoId/17,2020-09-03,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.83
dcid:geoId/18,2020-09-09,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.46
dcid:geoId/20,2020-09-03,P10D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.39
dcid:geoId/21,2020-09-08,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.23
dcid:geoId/22,2020-09-08,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,15.35
dcid:geoId/25,2020-09-05,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.66
dcid:geoId/24,2020-09-08,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,9.0
dcid:geoId/23,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.96
dcid:geoId/26,2020-09-03,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.89
dcid:geoId/27,2020-09-08,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,15.79
dcid:geoId/29,2020-09-10,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,5.22
dcid:geoId/28,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,20.0
dcid:geoId/30,2020-09-09,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.97
dcid:geoId/37,2020-09-09,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.26
dcid:geoId/38,2020-09-09,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.04
dcid:geoId/31,2020-09-10,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,10.72
dcid:geoId/33,2020-09-03,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.86
dcid:geoId/34,2020-09-07,P12D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,17.51
dcid:geoId/35,2020-09-08,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.36
dcid:geoId/32,2020-08-29,P2D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.8
dcid:geoId/36,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,24.53
dcid:geoId/39,2020-09-10,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.39
dcid:geoId/40,2020-09-01,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.82
dcid:geoId/41,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.97
dcid:geoId/42,2020-09-09,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.65
dcid:geoId/72,2020-09-03,P10D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,3.08
dcid:geoId/44,2020-09-10,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.33
dcid:geoId/45,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,11.28
dcid:geoId/46,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:geoId/47,2020-09-08,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.74
dcid:geoId/48,2020-09-02,P8D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.54
dcid:geoId/49,2020-09-08,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.77
dcid:geoId/51,2020-09-08,P13D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.63
dcid:geoId/50,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.09
dcid:geoId/53,2020-09-10,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,7.85
dcid:geoId/55,2020-09-10,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.93
dcid:geoId/54,2020-09-10,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,2.79
dcid:geoId/56,2020-09-09,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,
dcid:country/USA,2020-09-10,P17D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.84
dcid:geoId/02,2020-09-18,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,1.23
dcid:geoId/01,2020-09-18,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,13.76
dcid:geoId/05,2020-09-18,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.02
dcid:geoId/04,2020-09-23,P14D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,12.86
dcid:geoId/06,2020-09-16,P6D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.21
dcid:geoId/08,2020-09-18,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,6.53
dcid:geoId/09,2020-09-14,P5D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,4.61
dcid:geoId/11,2020-09-24,P16D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,8.57
dcid:geoId/10,2020-09-24,P15D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,11.24
dcid:geoId/12,2020-09-11,P1D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,10.68
dcid:geoId/13,2020-09-18,P9D,dcs:UpperConfidenceIntervalLimit_Percent_Female_MedicalConditionIncident_COVID_19_Seroprevalence,15.24
