,DescriptorId,DescriptorName,DateCreated,DateRevised,DateEstablished,Descriptor_dcid
21614,D020696,rab5 GTP-Binding Proteins,1999-11-03,2015-11-24,2000-01-01,bio/D020696
21615,D020698,Duodenoscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020698
21616,D020699,Gastroscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020699
21617,D020700,Proctoscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020700
21618,D020701,Esophagoscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020701
21619,D020702,Hysteroscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020702
21620,D020703,ras GTPase-Activating Proteins,1999-11-03,2015-11-24,2000-01-01,bio/D020703
21621,D020704,Laryngoscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020704
21622,D020706,Laparoscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020706
21623,D020707,Mediastinoscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020707
21624,D020708,Thoracoscopes,1999-11-05,2010-06-25,2000-01-01,bio/D020708
21625,D020709,Ureteroscopes,1999-11-03,2010-06-25,2000-01-01,bio/D020709
21626,D020710,RGS Proteins,1999-11-03,2015-11-24,2000-01-01,bio/D020710
21627,D020711,Threshold Limit Values,1999-11-09,2008-07-08,2000-01-01,bio/D020711
21628,D020712,"Fornix, Brain",1999-11-08,2018-06-30,2000-01-01,bio/D020712
21629,D020713,Vancomycin Resistance,1999-11-03,2015-06-29,2000-01-01,bio/D020713
21630,D020714,Maximum Tolerated Dose,1999-11-04,2015-06-29,2000-01-01,bio/D020714
21631,D020717,Eukaryotic Initiation Factor-2B,1999-11-05,2015-06-22,2000-01-01,bio/D020717
21632,D020718,"Ribonucleoproteins, Small Nucleolar",1999-11-03,2020-05-27,2000-01-01,bio/D020718
21633,D020719,Glucuronides,1999-11-08,2020-05-27,2000-01-01,bio/D020719
21634,D020720,"Myasthenia Gravis, Autoimmune, Experimental",1999-11-05,2019-02-22,2000-01-01,bio/D020720
21635,D020721,"Nervous System Autoimmune Disease, Experimental",1999-11-05,2004-07-13,2000-01-01,bio/D020721
21636,D020723,Glucuronic Acid,1999-11-03,2013-07-08,2000-01-01,bio/D020723
21637,D020724,Elastomers,1999-11-03,2006-07-05,2000-01-01,bio/D020724
21638,D020725,ral GTP-Binding Proteins,1999-11-05,2015-11-24,2000-01-01,bio/D020725
21639,D020726,ral Guanine Nucleotide Exchange Factor,1999-11-05,2015-11-24,2000-01-01,bio/D020726
21640,D020727,ADP-Ribosylation Factors,1999-11-03,2015-11-23,2000-01-01,bio/D020727
21641,D020728,Transurethral Resection of Prostate,1999-11-03,2008-07-08,2000-01-01,bio/D020728
21642,D020729,p120 GTPase Activating Protein,1999-11-05,2015-11-24,2000-01-01,bio/D020729
21643,D020730,Guanine Nucleotide Dissociation Inhibitors,1999-11-03,2015-11-23,2000-01-01,bio/D020730
21644,D020731,"Keratomileusis, Laser In Situ",1999-11-03,2017-06-20,2000-01-01,bio/D020731
21645,D020732,Cytogenetic Analysis,1999-11-03,2015-06-01,2000-01-01,bio/D020732
21646,D020733,"RNA, Small Cytoplasmic",1999-11-03,2010-06-25,2000-01-01,bio/D020733
21647,D020734,Parkinsonian Disorders,1999-11-08,2019-07-05,2000-01-01,bio/D020734
21648,D020735,Guanine Nucleotide-Releasing Factor 2,1999-11-03,2015-11-23,2000-01-01,bio/D020735
21649,D020736,"Ribonucleoproteins, Small Cytoplasmic",1999-11-03,2005-06-30,2000-01-01,bio/D020736
21650,D020738,Leptin,1999-11-03,2007-07-09,2000-01-01,bio/D020738
21651,D020739,"Brain Diseases, Metabolic, Inborn",1999-11-03,2011-07-05,2000-01-01,bio/D020739
21652,D020740,Chimerin Proteins,1999-11-03,2015-11-23,2000-01-01,bio/D020740
21653,D020741,rho GTP-Binding Proteins,1999-11-03,2020-05-27,2000-01-01,bio/D020741
21654,D020742,rhoA GTP-Binding Protein,1999-11-03,2016-04-18,2000-01-01,bio/D020742
21655,D020743,rhoB GTP-Binding Protein,1999-11-03,2015-11-24,2000-01-01,bio/D020743
21656,D020744,rac GTP-Binding Proteins,1999-11-03,2015-11-24,2000-01-01,bio/D020744
21657,D020745,"Genome, Archaeal",1999-11-03,2013-07-08,2000-01-01,bio/D020745
21658,D020746,"Calcium Channels, L-Type",1999-11-04,2020-05-27,2000-01-01,bio/D020746
21659,D020747,"Calcium Channels, T-Type",1999-11-08,2016-07-01,2000-01-01,bio/D020747
21660,D020748,Mibefradil,1999-11-03,2017-05-24,2000-01-01,bio/D020748
21661,D020751,Alcohol-Induced Disorders,1999-11-03,2013-07-08,2000-01-01,bio/D020751
21662,D020752,Neurocutaneous Syndromes,1999-11-04,2015-06-18,2000-01-01,bio/D020752
21663,D020754,Spinocerebellar Ataxias,1999-11-08,2015-02-19,2000-01-01,bio/D020754
21664,D020755,Coat Protein Complex I,1999-11-03,2002-07-03,2000-01-01,bio/D020755
21665,D020756,Coatomer Protein,1999-11-03,2004-07-07,2000-01-01,bio/D020756
21666,D020757,Amaurosis Fugax,1999-11-03,2009-07-06,2000-01-01,bio/D020757
21667,D020758,Spinal Cord Vascular Diseases,1999-11-03,2007-07-09,2000-01-01,bio/D020758
21668,D020759,Anterior Spinal Artery Syndrome,1999-11-03,2015-06-22,2000-01-01,bio/D020759
21669,D020760,Spinal Cord Ischemia,1999-11-03,2007-07-09,2000-01-01,bio/D020760
21670,D020761,rab1 GTP-Binding Proteins,1999-11-05,2015-11-24,2000-01-01,bio/D020761
21671,D020762,"Infarction, Posterior Cerebral Artery",1999-11-03,2019-07-02,2000-01-01,bio/D020762
21672,D020763,"Pathological Conditions, Anatomical",1999-11-03,2015-06-05,2000-01-01,bio/D020763
21673,D020764,cdc42 GTP-Binding Protein,1999-11-03,2018-07-02,2000-01-01,bio/D020764
21674,D020765,Intracranial Arterial Diseases,1999-11-08,2007-07-09,2000-01-01,bio/D020765
21675,D020766,Intracranial Embolism,1999-11-03,2015-06-08,2000-01-01,bio/D020766
21676,D020767,Intracranial Thrombosis,1999-11-05,2015-06-08,2000-01-01,bio/D020767
21677,D020768,Middle Cerebral Artery,1999-11-03,2018-07-01,2000-01-01,bio/D020768
21678,D020769,Posterior Cerebral Artery,1999-11-03,2018-07-01,2000-01-01,bio/D020769
21679,D020770,Compomers,1999-11-03,2020-05-27,2000-01-01,bio/D020770
21680,D020771,Anterior Cerebral Artery,1999-11-03,2018-06-30,2000-01-01,bio/D020771
21681,D020772,Internal Capsule,1999-11-03,2018-07-02,2000-01-01,bio/D020772
21682,D020773,Headache Disorders,1999-11-08,2005-06-30,2000-01-01,bio/D020773
21683,D020774,Pick Disease of the Brain,1999-11-05,2015-06-23,2000-01-01,bio/D020774
21684,D020775,"Thoracic Surgery, Video-Assisted",1999-11-08,nan-nan-nan,2000-01-01,bio/D020775
21685,D020776,"Endoscopes, Gastrointestinal",1999-11-03,2010-06-25,2000-01-01,bio/D020776
21686,D020778,Matrix Metalloproteinase 2,1999-11-04,2016-04-18,2000-01-01,bio/D020778
21687,D020779,Sinus Pericranii,1999-11-03,2007-07-09,2000-01-01,bio/D020779
21688,D020780,Matrix Metalloproteinase 9,1999-11-08,2016-04-18,2000-01-01,bio/D020780
21689,D020781,Matrix Metalloproteinase 1,1999-11-08,2016-04-18,2000-01-01,bio/D020781
21690,D020782,Matrix Metalloproteinases,1999-11-08,2020-05-27,2000-01-01,bio/D020782
21691,D020783,Matrix Metalloproteinase 7,1999-11-03,2016-04-18,2000-01-01,bio/D020783
21692,D020784,Matrix Metalloproteinase 8,1999-11-03,2016-04-18,2000-01-01,bio/D020784
21693,D020785,Central Nervous System Vascular Malformations,1999-11-04,2020-05-27,2000-01-01,bio/D020785
21694,D020786,"Hemangioma, Cavernous, Central Nervous System",1999-11-05,2013-07-08,2000-01-01,bio/D020786
21695,D020787,Central Nervous System Venous Angioma,1999-11-03,2019-04-29,2000-01-01,bio/D020787
21696,D020788,Bardet-Biedl Syndrome,1999-11-08,2018-06-15,2000-01-01,bio/D020788
21697,D020789,Cathepsin C,1999-11-05,2010-06-25,2000-01-01,bio/D020789
21698,D020790,"Diabetes Insipidus, Neurogenic",1999-11-03,2013-07-08,2000-01-01,bio/D020790
21699,D020791,Venombin A,1999-11-03,2009-07-06,2000-01-01,bio/D020791
21700,D020792,Salivary Calculi,1999-11-03,2006-07-05,2000-01-01,bio/D020792
21701,D020793,Gatekeeping,1999-11-03,2003-07-22,2000-01-01,bio/D020793
21702,D020794,Receptor Protein-Tyrosine Kinases,1999-11-05,2020-05-27,2000-01-01,bio/D020794
21703,D020795,Photophobia,1999-11-03,nan-nan-nan,2000-01-01,bio/D020795
21704,D020796,"Receptor, Platelet-Derived Growth Factor alpha",1999-11-03,2016-05-31,2000-01-01,bio/D020796
21705,D020797,"Receptor, Platelet-Derived Growth Factor beta",1999-11-03,2016-05-31,2000-01-01,bio/D020797
21706,D020798,Two-Hybrid System Techniques,1999-11-03,2015-06-23,2000-01-01,bio/D020798
21707,D020799,Pancrelipase,1999-11-04,2016-07-01,2000-01-01,bio/D020799
21708,D020800,"Receptor, Nerve Growth Factor",1999-11-05,2005-06-30,2000-01-01,bio/D020800
21709,D020801,"Receptor, Ciliary Neurotrophic Factor",1999-11-03,2009-07-14,2000-01-01,bio/D020801
21710,D020802,Epidural Abscess,1999-11-03,2019-06-17,2000-01-01,bio/D020802
21711,D020803,"Encephalitis, Herpes Simplex",1999-11-08,2019-06-11,2000-01-01,bio/D020803
21712,D020804,"Encephalitis, Varicella Zoster",1999-11-08,2019-06-17,2000-01-01,bio/D020804
21713,D020805,Central Nervous System Viral Diseases,1999-11-03,2019-06-11,2000-01-01,bio/D020805
21714,D020806,Central Nervous System Bacterial Infections,1999-11-03,2019-06-17,2000-01-01,bio/D020806
21715,D020807,Central Nervous System Parasitic Infections,1999-11-03,2019-07-02,2000-01-01,bio/D020807
21716,D020808,Central Nervous System Protozoal Infections,1999-11-05,2019-06-11,2000-01-01,bio/D020808
21717,D020809,Central Nervous System Helminthiasis,1999-11-03,2019-06-11,2000-01-01,bio/D020809
21718,D020811,Biomedical Technology,1999-11-08,2020-06-09,2000-01-01,bio/D020811
21719,D020812,"Receptor, trkC",1999-11-04,2016-05-31,2000-01-01,bio/D020812
21720,D020813,"Receptor, trkB",1999-11-03,2016-05-31,2000-01-01,bio/D020813
21721,D020814,"Meningitis, Escherichia coli",1999-11-04,2019-06-17,2000-01-01,bio/D020814
21722,D020815,Polyproteins,1999-11-03,2020-05-27,2000-01-01,bio/D020815
21723,D020816,Amino Acid Motifs,1999-11-08,2019-04-29,2000-01-01,bio/D020816
21724,D020817,Asperger Syndrome,1999-11-08,2017-06-20,2000-01-01,bio/D020817
21725,D020818,Neuroschistosomiasis,1999-11-03,2019-06-11,2000-01-01,bio/D020818
21726,D020819,Perimeningeal Infections,1999-11-03,2019-06-17,2000-01-01,bio/D020819
21727,D020820,Dyskinesias,1999-11-05,2017-04-05,2000-01-01,bio/D020820
21728,D020821,Dystonic Disorders,1999-11-08,nan-nan-nan,2000-01-01,bio/D020821
21729,D020823,ADP-Ribosylation Factor 1,1999-11-03,2015-11-23,2000-01-01,bio/D020823
21730,D020824,Spinocerebellar Tracts,1999-11-03,2004-07-13,2000-01-01,bio/D020824
21731,D020825,T-Box Domain Proteins,1999-11-03,2005-06-30,2000-01-01,bio/D020825
21732,D020826,rab3A GTP-Binding Protein,1999-11-03,2015-11-24,2000-01-01,bio/D020826
21733,D020827,rap1 GTP-Binding Proteins,1999-11-03,2015-11-24,2000-01-01,bio/D020827
21734,D020828,Pseudobulbar Palsy,1999-11-05,nan-nan-nan,2000-01-01,bio/D020828
21735,D020829,Equisetum,1999-11-03,2020-08-13,2000-01-01,bio/D020829
21736,D020830,rac1 GTP-Binding Protein,1999-11-03,2017-07-13,2000-01-01,bio/D020830
21737,D020831,"Acupuncture, Ear",1999-11-03,2008-07-08,2000-01-01,bio/D020831
21738,D020832,EF Hand Motifs,1999-11-03,2016-05-27,2000-01-01,bio/D020832
21739,D020833,Diffuse Axonal Injury,1999-11-08,2016-01-20,2000-01-01,bio/D020833
21740,D020834,Ethnopharmacology,1999-11-08,2008-07-08,2000-01-01,bio/D020834
21741,D020835,"Medicine, Kampo",1999-11-03,2018-06-29,2000-01-01,bio/D020835
21742,D020836,"Protein Structure, Quaternary",1999-11-04,2015-06-23,2000-01-01,bio/D020836
21743,D020837,SOS1 Protein,1999-11-03,2015-11-24,2000-01-01,bio/D020837
21744,D020838,Calendula,1999-11-03,2020-08-13,2000-01-01,bio/D020838
21745,D020839,"Son of Sevenless Protein, Drosophila",1999-11-03,2015-11-24,2000-01-01,bio/D020839
21746,D020840,Tissue Kallikreins,1999-11-09,2015-06-19,2000-01-01,bio/D020840
21747,D020842,Plasma Kallikrein,1999-11-08,2009-07-06,2000-01-01,bio/D020842
21748,D020843,Chamomile,1999-11-08,2020-09-02,2000-01-01,bio/D020843
21749,D020844,Comfrey,1999-11-04,2020-08-13,2000-01-01,bio/D020844
21750,D020845,Selective Estrogen Receptor Modulators,1999-11-08,2013-07-09,2000-01-01,bio/D020845
21751,D020846,"cdc42 GTP-Binding Protein, Saccharomyces cerevisiae",1999-11-03,2015-11-23,2000-01-01,bio/D020846
21752,D020847,Estrogen Receptor Modulators,1999-11-03,2003-07-09,2000-01-01,bio/D020847
21753,D020848,Chimerin 1,1999-11-03,2015-11-23,2000-01-01,bio/D020848
21754,D020849,Raloxifene Hydrochloride,1999-11-03,2015-07-08,2000-01-01,bio/D020849
21755,D020852,Lyme Neuroborreliosis,1999-11-03,2019-06-17,2000-01-01,bio/D020852
21756,D020856,AT Rich Sequence,1999-11-03,2008-07-08,2000-01-01,bio/D020856
21757,D020857,Hallux Limitus,1999-11-03,2016-02-26,2000-01-01,bio/D020857
21758,D020858,Tissue and Organ Harvesting,1999-11-03,2011-06-24,2000-01-01,bio/D020858
21759,D020859,Hallux Rigidus,1999-11-03,nan-nan-nan,2000-01-01,bio/D020859
21760,D020860,Subtilisin,1999-11-03,2009-07-06,2000-01-01,bio/D020860
21761,D020862,GC Rich Sequence,1999-11-03,2008-07-08,2000-01-01,bio/D020862
21762,D020863,Central Nervous System Cysts,1999-11-03,2020-05-27,2000-01-01,bio/D020863
21763,D020864,"Calcium Channels, N-Type",1999-11-03,2016-07-01,2000-01-01,bio/D020864
21764,D020865,"Calcium Channels, P-Type",1999-11-08,2016-07-01,2000-01-01,bio/D020865
21765,D020866,omega-Conotoxin GVIA,1999-11-03,2005-06-30,2000-01-01,bio/D020866
21766,D020867,omega-Agatoxin IVA,1999-11-08,2015-06-18,2000-01-01,bio/D020867
21767,D020868,Gene Silencing,1999-11-03,2016-06-17,2000-01-01,bio/D020868
21768,D020869,Gene Expression Profiling,1999-11-03,2020-05-27,2000-01-01,bio/D020869
21769,D020871,RNA Stability,1999-11-03,2011-06-24,2000-01-01,bio/D020871
21770,D020875,"Enkephalin, Ala(2)-MePhe(4)-Gly(5)-",1999-11-08,2015-11-23,2000-01-01,bio/D020875
21771,D020878,Device Removal,1999-11-03,2002-07-03,2000-01-01,bio/D020878
21772,D020879,Neuromuscular Manifestations,1999-11-03,2003-07-22,2000-01-01,bio/D020879
21773,D020880,Neuregulins,1999-11-04,2020-05-27,2000-01-01,bio/D020880
21774,D020881,"Enkephalin, D-Penicillamine (2,5)-",1999-11-08,2015-11-23,2000-01-01,bio/D020881
21775,D020883,Hysterotomy,1999-11-03,1999-12-28,2000-01-01,bio/D020883
21776,D020884,Colpotomy,1999-11-03,nan-nan-nan,2000-01-01,bio/D020884
21777,D020885,"Ribonucleoprotein, U7 Small Nuclear",1999-11-05,2005-06-30,2000-01-01,bio/D020885
21778,D020886,Somatosensory Disorders,1999-11-03,nan-nan-nan,2000-01-01,bio/D020886
21779,D020887,Selenious Acid,1999-11-08,2013-07-08,2000-01-01,bio/D020887
21780,D020888,Vigabatrin,1999-11-04,2018-05-21,2000-01-01,bio/D020888
21781,D020889,Rolipram,1999-11-03,2016-05-31,2000-01-01,bio/D020889
21782,D020890,Neuregulin-1,1999-11-04,2015-11-24,2000-01-01,bio/D020890
21783,D020891,Raclopride,1999-11-03,2013-07-08,2000-01-01,bio/D020891
21784,D020893,"Receptor, ErbB-3",1999-11-03,2016-05-31,2000-01-01,bio/D020893
21785,D020894,Microfibrils,1999-11-03,2000-06-22,2000-01-01,bio/D020894
21786,D020895,Enterocytes,1999-11-03,2005-06-30,2000-01-01,bio/D020895
21787,D020896,Hypovolemia,1999-11-03,2016-07-01,2000-01-01,bio/D020896
21788,D020897,"Organizers, Embryonic",1999-11-03,2007-07-09,2000-01-01,bio/D020897
21789,D020900,Echinacea,1999-11-03,2020-08-13,2000-01-01,bio/D020900
21790,D020901,Kava,1999-11-03,2020-08-13,2000-01-01,bio/D020901
21791,D020902,Hypericum,1999-11-08,2020-08-13,2000-01-01,bio/D020902
21792,D020903,Tanacetum parthenium,1999-11-03,2020-08-13,2000-01-01,bio/D020903
21793,D020904,Glia Maturation Factor,1999-11-03,2015-11-23,2000-01-01,bio/D020904
21794,D020906,"Air Abrasion, Dental",1999-11-03,2001-07-25,2000-01-01,bio/D020906
21795,D020907,"Calcium Channels, Q-Type",1999-11-04,2016-07-01,2000-01-01,bio/D020907
21796,D020908,"Calcium Channels, R-Type",1999-11-08,2016-07-01,2000-01-01,bio/D020908
21797,D020909,Acarbose,1999-11-03,2017-01-17,2000-01-01,bio/D020909
21798,D020910,Ketorolac,1999-11-03,2016-05-31,2000-01-01,bio/D020910
21799,D020911,Ketorolac Tromethamine,1999-11-03,2018-04-10,2000-01-01,bio/D020911
21800,D020912,Moclobemide,1999-11-04,2016-07-01,2000-01-01,bio/D020912
21801,D020913,Perindopril,1999-11-05,2016-05-31,2000-01-01,bio/D020913
21802,D020914,"Myopathies, Structural, Congenital",1999-11-09,2019-07-05,2000-01-01,bio/D020914
21803,D020915,Korsakoff Syndrome,1999-11-03,2017-06-20,2000-01-01,bio/D020915
21804,D020916,Conotoxins,1999-11-03,2005-06-30,2000-01-01,bio/D020916
21805,D020917,"Receptor, trkA",1999-11-04,2016-05-31,2000-01-01,bio/D020917
21806,D020918,Complex Regional Pain Syndromes,1999-11-03,2019-02-22,2000-01-01,bio/D020918
21807,D020919,"Sleep Disorders, Intrinsic",1999-11-09,2012-07-03,2000-01-01,bio/D020919
21808,D020920,Dyssomnias,1999-11-03,2016-03-03,2000-01-01,bio/D020920
21809,D020921,Sleep Arousal Disorders,1999-11-05,nan-nan-nan,2000-01-01,bio/D020921
21810,D020922,Sleep-Wake Transition Disorders,1999-11-03,2003-07-22,2000-01-01,bio/D020922
21811,D020923,REM Sleep Parasomnias,1999-11-03,nan-nan-nan,2000-01-01,bio/D020923
21812,D020924,Urological Manifestations,1999-11-03,nan-nan-nan,2000-01-01,bio/D020924
21813,D020925,"Hypoxia-Ischemia, Brain",1999-11-05,2020-05-27,2000-01-01,bio/D020925
21814,D020926,Medetomidine,1999-11-03,2016-05-31,2000-01-01,bio/D020926
21815,D020927,Dexmedetomidine,1999-11-09,2017-05-24,2000-01-01,bio/D020927
21816,D020928,Mitogen-Activated Protein Kinases,1999-11-03,2020-05-27,2000-01-01,bio/D020928
21817,D020929,Mitogen-Activated Protein Kinase Kinases,1999-11-03,2020-05-27,2000-01-01,bio/D020929
21818,D020930,MAP Kinase Kinase Kinases,1999-11-03,2020-05-27,2000-01-01,bio/D020930
21819,D020931,ran GTP-Binding Protein,1999-11-03,2015-11-24,2000-01-01,bio/D020931
21820,D020932,Nerve Growth Factor,1999-11-05,2015-11-24,2000-01-01,bio/D020932
21821,D020933,Neurotrophin 3,1999-11-03,2015-11-24,2000-01-01,bio/D020933
21822,D020934,Ciliary Neurotrophic Factor,1999-11-08,2015-11-23,2000-01-01,bio/D020934
21823,D020935,MAP Kinase Signaling System,1999-11-05,2016-06-23,2000-01-01,bio/D020935
21824,D020936,"Epilepsy, Benign Neonatal",1999-11-03,2018-10-10,2000-01-01,bio/D020936
21825,D020937,"Epilepsy, Partial, Sensory",1999-11-03,nan-nan-nan,2000-01-01,bio/D020937
21826,D020938,"Epilepsy, Partial, Motor",1999-11-03,nan-nan-nan,2000-01-01,bio/D020938
21827,D020939,Ginger,1999-11-03,2020-08-13,2000-01-01,bio/D020939
21828,D020940,Reishi,1999-11-03,2020-05-27,2000-01-01,bio/D020940
21829,D020941,"Myasthenia Gravis, Neonatal",1999-11-03,2019-02-22,2000-01-01,bio/D020941
21830,D020942,Shiitake Mushrooms,1999-11-08,2020-05-27,2000-01-01,bio/D020942
21831,D020943,"AIDS Arteritis, Central Nervous System",1999-11-08,2020-05-27,2000-01-01,bio/D020943
21832,D020944,Milk Thistle,1999-11-03,2020-08-13,2000-01-01,bio/D020944
21833,D020945,"Lupus Vasculitis, Central Nervous System",1999-11-03,2019-06-17,2000-01-01,bio/D020945
21834,D020946,Taxus,1999-11-03,2020-08-13,2000-01-01,bio/D020946
21835,D020947,Tea Tree Oil,1999-11-03,2016-06-16,2000-01-01,bio/D020947
21836,D020948,Cat's Claw,1999-11-03,2020-08-13,2000-01-01,bio/D020948
21837,D020949,Usnea,1999-11-08,2020-05-27,2000-01-01,bio/D020949
21838,D020950,Vitex,1999-11-03,2020-09-02,2000-01-01,bio/D020950
21839,D020953,Neuroaspergillosis,1999-11-03,2019-06-17,2000-01-01,bio/D020953
21840,D020954,Single-Parent Family,1999-11-03,2003-07-22,2000-01-01,bio/D020954
21841,D020955,Striatonigral Degeneration,1999-11-04,2019-05-17,2000-01-01,bio/D020955
21842,D020957,Nunavut,1999-11-03,2003-07-22,2000-01-01,bio/D020957
21843,D020958,Australian Capital Territory,1999-11-03,2015-06-23,2000-01-01,bio/D020958
21844,D020959,Polyethylene,1999-11-09,2013-07-09,2000-01-01,bio/D020959
21845,D020960,omega-Conotoxins,1999-11-03,2005-06-30,2000-01-01,bio/D020960
21846,D020961,Lewy Body Disease,1999-11-08,2019-05-17,2000-01-01,bio/D020961
21847,D020962,Heterotrimeric GTP-Binding Proteins,1999-11-05,2020-05-27,2000-01-01,bio/D020962
21848,D020963,GTP Phosphohydrolase-Linked Elongation Factors,1999-11-03,2005-06-30,2000-01-01,bio/D020963
21849,D020964,Embryo Loss,1999-11-03,2007-07-10,2000-01-01,bio/D020964
21850,D020966,"Muscular Disorders, Atrophic",1999-11-03,2018-06-29,2000-01-01,bio/D020966
21851,D020967,Myotonic Disorders,1999-11-03,2015-07-06,2000-01-01,bio/D020967
21852,D020968,Brachial Plexus Neuritis,1999-11-05,2013-07-08,2000-01-01,bio/D020968
21853,D020969,Disease Attributes,1999-11-03,2015-06-05,2000-01-01,bio/D020969
21854,D021041,Placental Circulation,2000-06-22,2020-02-21,2001-01-01,bio/D021041
21855,D021061,Liquid Ventilation,2000-06-21,2010-06-25,2001-01-01,bio/D021061
21856,D021081,Chronobiology Disorders,2000-07-05,2010-06-25,2001-01-01,bio/D021081
21857,D021101,Radiation Hybrid Mapping,2000-06-22,2013-07-09,2001-01-01,bio/D021101
21858,D021121,Branched DNA Signal Amplification Assay,2000-06-21,2015-06-22,2001-01-01,bio/D021121
21859,D021122,Protein Subunits,2000-06-22,2003-07-25,2001-01-01,bio/D021122
21860,D021141,Nucleic Acid Amplification Techniques,2000-06-21,2020-05-27,2001-01-01,bio/D021141
21861,D021161,Self-Sustained Sequence Replication,2000-06-21,2006-07-05,2001-01-01,bio/D021161
21862,D021181,Egg Hypersensitivity,2001-07-25,nan-nan-nan,2002-01-01,bio/D021181
21863,D021182,Wheat Hypersensitivity,2001-07-25,nan-nan-nan,2002-01-01,bio/D021182
21864,D021183,Peanut Hypersensitivity,2001-07-25,2017-06-20,2002-01-01,bio/D021183
21865,D021184,Nut Hypersensitivity,2001-07-25,2017-06-20,2002-01-01,bio/D021184
21866,D021241,"Spectrometry, Mass, Electrospray Ionization",2000-06-22,2006-07-05,2001-01-01,bio/D021241
21867,D021261,Parasitic Sensitivity Tests,2000-06-22,2011-06-24,2001-01-01,bio/D021261
21868,D021281,Quantitative Structure-Activity Relationship,2000-06-27,2015-06-29,2001-01-01,bio/D021281
21869,D021301,Antifreeze Proteins,2000-06-21,2020-05-27,2001-01-01,bio/D021301
